Country Name+A1:AK40;Country Code;Variable;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Botswana;BWA;Fertility rate, total (births per woman);6,628;6,597;6,571;6,632;6,688;6,687;6,692;6,678;6,668;6,639;6,617;6,592;6,593;6,593;6,593;6,578;6,556;6,495;6,435;6,358;6,253;6,128;5,933;5,746;5,582;5,427;5,27;5,06;4,852;4,651;4,487;4,339;4,229;4,13;4,009;3,803;3,6;3,458;3,396;3,342;3,312;3,261;3,181;3,11;3,073;3,08;3,091;3,082;3,066;3,045;3,023;2,999;2,981;2,964;2,951;2,942;2,93;2,91;2,903;2,883;2,836;2,791;2,754;..
Botswana;BWA;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20,25509174;21,66924266;22,23537432;22,7835157;29,80395244;27,43314536;28,84807864;27,39581864;28,90694923;25,35303005;32,42886495;36,24708594;38,70283461;49,81905959;47,47929985;41,64781968;44,99639367;41,39850707;43,73922912;29,32231796;29,00824897;36,9132285;37,49151689;40,52701838;39,691031;39,44143735;43,39317717;31,4345614;35,67831753;34,27037293;40,4367157;41,34629674;44,51610407;37,08852845;27,42400043;32,0369221;38,61497238;36,87433628;29,92246645;36,44266373;31,3073044;30,12627879;30,79621542;26,82945432;25,97128112;24,13231419;30,8979417;33,53096928;..
Botswana;BWA;Bank deposits to GDP (%);..;..;..;..;..;..;..;..;..;..;..;..;19,71833;19,71142;20,10195;17,91281;23,38949;25,16502;19,89917;19,59084;14,69238;18,54502;19,27946;17,19252;19,94972;15,59537;13,74833;14,07759;13,44555;13,63649;14,79294;19,31173;19,55921;18,87374;18,81596;18,41599;17,97188;20,5435;26,39404;26,2316;22,74949;29,51383;27,23219;29,72622;28,60784;27,35239;40,2617;46,6023;50,76321;50,60155;46,30608;41,07779;43,25923;40,86408;38,15852;47,38616;41,76079;42,32844;44,34291;46,38947;50,57888;47,01832;50,57888;47,01832
Botswana;BWA;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;89,25830078;..;..;..;..;..;..;..;..;..;..;..;93,95744324;..;..;..;..;..;..;..;..;..;97,4562912;..;..;..;..;..;..;..;..;..;..
Botswana;BWA;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;68,58090973;..;..;..;..;..;..;..;..;..;..;..;81,18871307;..;..;..;..;..;..;..;..;..;86,82318115;..;..;..;..;..;..;..;..;..;..
Botswana;BWA;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;6,88741;7,63231;8,96617;9,98217;11,44689;12,7657;13,74645;13,58212;13,5333;15,32198;16,58011;..;..;19,96255;22,74431;24,168;..;..;28,63336;31,77361;39,68134;40,16109;43,78824;43,10613;43,08806;..;..;62,07418;56,64096;59,25608;..;58,0914;59,78544;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Botswana;BWA;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;8,301779747;9,638520241;10,56116009;13,78223991;14,97420025;16,58040047;18,02885056;18,93796921;19,1966095;18,89883995;19,43228912;21,15065956;..;21,45970917;25,72680092;29,22569084;31,18388939;32,66410828;32,40552139;37,87569046;41,49111938;49,84056854;48,8611412;52,60324097;51,01546097;57,15681839;..;..;72,74269867;73,39482117;74,59010315;73,78363037;74,26954651;74,74694061;76,26603699;77,11647034;78,85336304;79,32858276;74,57981873;..;..;..;..;..;..;..;..;..;..;..;..;70,01838684;..;..
Botswana;BWA;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15,7;14;11,8;13,2;14,4;16,3;..;..;..;..
Botswana;BWA;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;555,5855169;590,4151381;587,3385644;601,3628465;623,5158566;709,7653365;801,402208;684,2298886;697,5648993;737,9941766;819,2185336;888,297629;882,1948461;918,4965654;890,755192;915,1993245;978,7853675;1043,667961;1022,134624;1099,604224;1164,631966;1210,49729;1293,474114;1405,53014;1392,11235;1422,198533;1463,667343;1472,11207;1658,860408;1483,029779;1419,844173;1646,574807;1978,101077;1677,597002;..;..;..;..;..;..;..;..;..
Botswana;BWA;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;536000000;522000000;463000000;475000000;487000000;597000000;906000000;808000000;848000000;906000000;935000000;1120000000;1120000000;1090000000;1040000000;757000000;767000000;1130000000;1130000000;947000000;1010000000;896000000;724000000;787000000;867000000;866000000;726000000;631000000;550000000;457000000;3,25E+08;7,03E+08;1,91E+09;2,36E+09;2,97E+09;..;..;..;..;..;..;..;..
Botswana;BWA;Manufacturing, value added (% of GDP);..;..;..;..;..;11,58536585;7,859078591;8,204615988;6,736842105;5,670567057;5,87382161;5,892070485;5,90086546;5,606373562;5,962971868;6,662859318;6,754250386;6,114398422;6,391246549;5,04340018;4,40240131;6,060100167;6,789148845;5,92604114;5,043294746;5,042551687;5,544728496;5,484164267;5,114975805;4,951275841;4,770750175;4,826396512;4,876027389;4,308401383;4,875553146;5,323237407;5,614679582;5,679896114;6,218138708;5,563178689;5,626987325;5,84016042;6,057066481;5,705543083;5,554128172;4,949504722;7,102391339;8,528467094;7,681821076;8,469439529;8,499444492;7,731255714;8,073710842;7,993242275;7,848786645;7,242023885;6,503236311;6,173604206;6,147461526;6,092369912;5,659035942;5,227441721;5,384869896;5,628830502
Botswana;BWA;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;22807180,99;20653487;22531082,42;20432587,29;19493789,58;23359419,84;29489204,37;37496563,46;44123346,27;69746920,38;94872161,6;111380541,5;111550371,3;125171477,5;118887419,8;103635872,3;125680987,8;139845595,4;136109130,8;124560056,8;134682468,6;161686911;203942900,8;268244006,2;299732193,5;309514924,8;335228586,5;345554795,9;315933821,8;326772250;383576828,5;462861329;553037602,3;578722630,5;585041197,1;578743483,6;584936931,6;592861206,2;533859405,3;532852060,1;542681007,7;651268655,3;818621419,1;797619479,9;837577859,5;870320681,3;969110362,7;1005026030;1070692272;1159941881;979900063,1;1028468138;1006241656;994521780,5;1039482827;884556299;955978680,1;1034383234;1053900284
Botswana;BWA;Population, total;512865;524403;536428;549041;562274;570975;574855;578723;582655;586737;592244;604139;626601;657246;691569;727930;766424;806968;849394;893500;938578;982747;1023009;1060717;1099170;1138704;1179263;1220361;1261272;1301671;1341474;1380584;1420695;1462262;1503544;1543634;1582169;1619354;1655699;1691558;1726985;1761930;1795130;1826863;1859085;1892807;1928704;1966977;2007320;2048997;2091664;2134037;2175425;2217278;2260376;2305171;2352416;2401840;2451409;2499702;2546402;2588423;2630296;2675352
Burkina Faso;BFA;Fertility rate, total (births per woman);6,248;6,286;6,322;6,356;6,419;6,471;6,527;6,585;6,645;6,664;6,685;6,698;6,719;6,77;6,842;6,913;6,952;7,046;7,148;7,194;7,222;7,256;7,253;7,251;7,245;7,242;7,218;7,168;7,109;7,047;7,009;6,973;6,936;6,889;6,843;6,814;6,779;6,724;6,661;6,586;6,519;6,431;6,339;6,28;6,216;6,182;6,17;6,11;6,05;5,992;5,936;5,869;5,793;5,697;5,595;5,478;5,324;5,162;5,069;4,971;4,869;4,772;4,665;..
Burkina Faso;BFA;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,853700031;6,313850631;10,16890261;9,604478155;11,49202764;15,8387096;17,4955996;18,06330139;14,39043325;13,38918106;11,85934407;13,45074892;14,78649846;17,10798054;16,84415958;20,55645546;17,06263363;15,03317697;..
Burkina Faso;BFA;Bank deposits to GDP (%);1,579799;2,165266;1,585587;1,07219;0,931104;0,8737774;0,7704276;0,8904024;1,264617;1,201054;1,235135;1,432287;2,12448;3,285048;3,457324;4,37517;6,767812;5,841177;7,125266;6,101921;7,82284;7,757916;7,453645;7,709263;9,354694;8,622067;9,715338;11,29184;12,20188;11,66859;10,88817;10,94618;11,05078;10,96846;12,58126;12,84274;11,40855;12,20183;11,1029;10,36349;11,5504;11,44273;12,40701;13,38256;13,893;12,38191;13,72274;15,22153;15,1119;17,7521;20,57537;21,50846;22,18998;24,51933;25,73665;30,06431;30,50852;33,18142;32,68209;33,59735;37,89609;40,63704;37,89609;40,63704
Burkina Faso;BFA;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14,37751961;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20,18029022;..;..;..;..;19,41415024;..;..;..;..;..;..;31,22925949;..;32,9666214;32,73059845;39,25777817;..;..;37,18999863;..;..;..;50,09629822;..;..;..;58,87398148;47,04624939;..;..;53,63999939;..
Burkina Faso;BFA;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8,830229759;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13,56923008;..;..;..;..;12,84817028;..;..;..;..;..;..;21,82291985;..;23,52219963;22,47257996;28,29365921;..;..;..;..;..;..;34,59939957;..;..;..;39,3458519;29,66328049;..;..;34,49000168;..
Burkina Faso;BFA;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,46756;..;2,99355;3,50964;..;..;5,27344;..;..;6,67478;6,8609;6,86524;..;..;..;..;8,63831;..;7,98013;..;9,48721;10,55512;11,39514;12,2104;12,92052;14,773;15,822;16,48295;18,46052;19,74492;21,66185;..;26,53378;28,10485;29,14227;31,00148;..;..;..;..;..
Burkina Faso;BFA;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;1,342479944;1,365200043;1,443590045;1,67177999;1,746719956;1,783949971;1,93453002;2,009439945;2,126869917;2,473929882;2,640810013;2,932719946;2,968120098;3,19066;3,792490005;4,518159866;5,14496994;5,776539803;6,565209866;6,848589897;7,185959816;7,390490055;7,796909809;8,112770081;..;..;..;..;9,370789528;9,925519943;10,10219955;..;11,34475994;12,43412018;13,44847012;14,23978996;15,36944962;18,09885025;19,54380035;21,28375053;23,28587914;25,34852028;27,7329998;29,73262978;33,09024811;35,15084839;37,37361145;39,82088852;40,27325821;39,42958069;38,28987122;33,72491074;..
Burkina Faso;BFA;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29,4;28,8;26,4;24,2;22,9;23,8;..;..;..;..
Burkina Faso;BFA;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Burkina Faso;BFA;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,84E+08;1,94E+08;2,01E+08;2,15E+08;2,16E+08;2,43E+08;2,74E+08;3,06E+08;3,38E+08;3,60E+08;3,90E+08;3,66E+08;3,65E+08;4,45E+08;4,73E+08;5,16E+08;5,48E+08;6,12E+08;6,19E+08;7,00E+08;5,65E+08;5,30E+08;6,26E+08;7,31E+08;869971000;999162000;..;..;..;..;..;..;..;..
Burkina Faso;BFA;Manufacturing, value added (% of GDP);11,26579138;10,62596029;11,12549825;11,13631641;10,89629248;11,15829623;12,75073543;15,00329862;15,48418239;15,99084866;16,65287802;17,41550716;18,36960153;19,02551026;18,52002477;18,13321326;17,73875965;16,42956292;15,35845174;15,8773815;14,74103471;14,42502288;14,39695332;16,00697046;15,11124735;13,3255874;13,69004648;14,9899884;15,06706422;14,49003365;14,74901604;13,37681884;14,4729992;14,22732497;13,44792003;14,12076303;13,36918434;14,35668427;13,80052706;16,18659107;15,35693878;14,94120267;14,85118409;15,5877483;15,14056675;13,34076102;14,04397353;14,33772427;13,01313874;13,54798244;12,13998855;11,61215726;10,34232902;10,16977155;10,99604254;11,66029645;11,12043816;10,25920309;10,52520365;10,41059839;10,03131853;9,971703502;10,93134557;10,69070484
Burkina Faso;BFA;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;193890169,7;199689856,1;218353916,1;229549532,7;233281313,9;244481831,1;253813734,5;257545476,3;266877653;276438290,5;301967786,1;277119632,8;307699330,5;309611231,4;306745634,9;311810578,7;327418791,3;349131552,7;342954175,9;346134787,6;398224616,9;386088347,7;409514558,7;436069327,7;403624120,3;424894544,3;417747129,7;511003212,8;536080295,9;681098910;635409779,2;678143703,1;719555805,2;796870404,6;816400506,5;854924987,1;926309753,9;1001111235;972135556,1;1007938551;1029942534;1107576141;1103676865;1141859335;1291187287;1379664852;1411311723;1351399773;1448623265;1491280603;1570044903;1613368094;1647163691;1718813412
Burkina Faso;BFA;Population, total;4783259;4852833;4924497;4998671;5076111;5157929;5242797;5330613;5422119;5515747;5611666;5707793;5805283;5907742;6018141;6138444;6269765;6416569;6577779;6749939;6932967;7123730;7321817;7531184;7751476;7979185;8207827;8434996;8663720;8895234;9131361;9365064;9598555;9840075;10091256;10353263;10621210;10897353;11201063;11533554;11882888;12249764;12632269;13030591;13445977;13876127;14316242;14757074;15197915;15650022;16116845;16602651;17113732;17636408;18169842;18718019;19275498;19835858;20392723;20951639;21522626;22100683;22673762;23251485
Burundi;BDI;Fertility rate, total (births per woman);7,003;7,023;7,038;7,067;7,09;7,113;7,135;7,156;7,18;7,215;7,214;7,213;7,21;7,215;7,222;7,244;7,248;7,245;7,259;7,307;7,353;7,329;7,314;7,298;7,295;7,294;7,32;7,38;7,383;7,387;7,365;7,336;7,301;7,272;7,23;7,184;7,123;7,04;6,958;6,897;6,872;6,849;6,819;6,785;6,746;6,708;6,659;6,588;6,515;6,409;6,26;6,108;5,991;5,889;5,794;5,695;5,587;5,481;5,38;5,271;5,177;5,078;4,98;..
Burundi;BDI;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10,26366145;8,634556173;14,19536626;8,564358927;14,39249175;8,70394136;11,68151404;5,143710486;12,11157647;5,417275125;6,017278401;3,737557297;6,040746122;0,665303319;2,418028682;1,32796785;1,489883647;4,200173483;6,755630908;6,587317715;15,34942446;8,007473853;7,337433566;-1,504730952;9,854534026;3,213134338;1,951730318;10,8824793;3,932523024;0,59229429;11,28472542;6,68533317;7,531066404;5,514660083;..;..;..;..;..
Burundi;BDI;Bank deposits to GDP (%);..;..;..;..;4,199776;4,108426;3,067914;4,039228;3,926343;3,648624;4,738604;5,176719;5,407491;5,949576;5,605952;5,123614;6,097731;6,734586;7,818573;6,880336;5,071893;5,757084;5,721765;7,78115;6,273751;7,51639;6,827742;6,982465;8,136102;9,117378;9,534809;11,14402;10,74366;10,91416;14,57714;11,77887;13,08951;11,46493;9,536612;12,38829;11,77503;12,28645;15,36408;18,32577;16,2726;17,11847;20,13199;19,67306;20,60315;19,49487;21,9427;20,71108;20,32934;20,39517;21,27775;18,05502;18,98583;21,35612;26,63407;31,91842;38,35304;..;38,35304;..
Burundi;BDI;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;30,9765892;..;..;..;..;..;..;..;..;..;..;53,55521011;..;..;..;..;..;..;..;..;..;73,33006287;..;..;..;..;..;..;..;61,7387886;..;74,45999908;..;..;..;79,55960846;..;..;88,22177124;..;..;..;..;93,55999756;..
Burundi;BDI;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;22,50855064;..;..;..;..;..;..;..;..;..;..;37,38471985;..;..;..;..;..;..;..;..;..;59,30361938;..;..;..;..;..;..;..;48,08406067;..;..;..;..;..;61,51348877;..;..;68,37532806;..;..;..;..;75,54000092;..
Burundi;BDI;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,05251;2,07995;..;..;2,15232;..;2,51639;2,3506;2,42699;2,633;2,84889;3,14835;..;..;..;..;..;5,05246;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13,09097;15,17589;16,88675;18,42151;21,40103;25,95054;28,89895;32,18514;28,30495;27,52277;..;..;..;..;..
Burundi;BDI;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;1,726510048;1,808380008;1,426200032;1,762949944;2,129450083;2,312439919;2,280829906;2,411370039;2,498990059;2,533440113;2,7739501;2,93998003;2,802000046;2,960730076;3,238490105;3,447590113;3,808180094;3,988290071;4,404109955;4,720829964;5,334080219;5,686299801;6,278309822;..;..;..;..;..;..;..;9,63891983;10,15573025;10,49339008;12,08378029;13,28458023;14,68443012;15,71732044;..;21,44186974;24,39565086;27,53421021;30,41756058;35,21596146;41,4826889;45,28647995;48,99528122;49,80751038;47,8539505;43,20808029;46,39147186;..;41,98400116;..
Burundi;BDI;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;11,7;11,3;11,3;11,1;15,7;17,3;..;..;..;..
Burundi;BDI;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Burundi;BDI;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,10E+08;1,36E+08;1,07E+08;1,11E+08;1,17E+08;1,20E+08;1,20E+08;1,22E+08;1,12E+08;1,00E+08;1,01E+08;1,17E+08;1,29E+08;1,04E+08;9,36E+07;1,02E+08;9,53E+07;119459000;113789000;121147000;142031000;141151000;141695000;159121000;173848000;165986000;..;..;..;..;..;..;..;..
Burundi;BDI;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;..;..;..;6,728157031;7,334216248;8,174426035;9,326999273;9,493738392;8,577883551;8,180092875;7,882187255;8,252686165;9,304405983;6,880909062;7,312341339;8,245750631;8,351348129;7,832632372;7,327420366;7,866342082;10,58996881;9,78876576;11,68193366;11,81980421;12,70795383;8,599290936;8,424747763;9,351748292;8,25845974;6,271379704;9,744337923;10,30614795;11,30813911;10,90123278;10,92481796;11,0867341;11,04303804;11,45083317;11,8850166;10,3672036;11,10936178;9,622533997;9,490401363;9,245838979;9,318993014;8,830567739;9,54581996;10,12420983;8,676553788;9,36171645;..;..;..;..;..;..;..
Burundi;BDI;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;339565101,1;334166016;349504236,2;327729591,8;307311540,7;288165565,2;270212413,1;253377769,5;247861937,7;263725101,7;271636854,7;252622275;254643253,2;251254800,3;248742252,1;242772438,2;267049682;288413656,5;269320537,3;272575183,6;..;..;..;..;..;..;..
Burundi;BDI;Population, total;2746628;2815972;2887398;2948133;3033221;3118134;3193378;3274493;3352397;3424429;3497834;3582070;3579195;3571450;3660032;3749232;3830889;3927428;4039410;4137437;4312834;4490743;4602271;4726506;4842268;4948024;5041706;5157769;5271840;5373697;5483793;5594828;5743085;5555220;5586408;5932783;5930507;5923862;6035340;6180180;6307659;6465729;6648938;6860846;7120496;7388874;7658190;7944609;8278109;8709366;9126605;9455733;9795479;10149577;10494913;10727148;10903327;11155593;11493472;11874838;12220227;12551213;12889576;13238559
Cabo Verde;CPV;Fertility rate, total (births per woman);6,885;6,922;6,953;6,976;6,989;6,993;6,99;6,982;6,97;6,954;6,935;6,913;6,887;6,855;6,818;6,771;6,714;6,645;6,564;6,473;6,375;6,273;6,17;6,068;5,97;5,875;5,784;5,695;5,603;5,504;5,392;5,259;5,102;4,921;4,72;4,505;4,287;4,074;3,876;3,697;3,539;3,399;3,271;3,151;3,038;2,933;2,839;2,757;2,687;2,629;2,474;2,471;2,282;2,198;2,17;2,117;2,123;2,091;1,964;1,932;1,908;1,896;1,879;..
Cabo Verde;CPV;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;36,91022608;37,32185296;33,33793353;34,61186307;34,07204452;29,06873328;29,20589665;26,60912701;28,52108584;28,05334347;25,59090523;25,55283655;24,76160468;17,54811386;17,57376682;21,95563766;20,82892167
Cabo Verde;CPV;Bank deposits to GDP (%);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;40,78995;53,87157;54,45678;56,67137;56,96041;51,5779;49,98376;54,36146;56,03467;62,67659;62,9021;67,90031;75,1336;79,7942;70,68781;69,09548;71,34432;74,12022;72,8123;76,82008;84,22919;89,98112;93,22852;96,97839;99,21488;94,74351;96,87713;116,3371;109,7969;116,3371;109,7969
